,maaslin2,metagenomeSeq,ttest,wilcoxon,lefse,ancombc
t__SGB5843,0.232548610314073,0.920232726838396,0.5389155146605571,0.7267361433799063,,0.968517547726657
t__SGB14262,0.232548610314073,0.371843680281992,0.5389155146605571,0.021700268016985713,,0.614613670290612
t__SGB4905,0.232548610314073,0.796016846579211,0.5389155146605571,0.43900644462659955,,0.0369330750092424
t__SGB17154,0.232548610314073,0.180815568873482,0.5389155146605571,0.09489582445141245,,7.54721860876747e-12
t__SGB6771,0.232548610314073,0.259901009620243,0.5389155146605571,0.1995393472125337,,8.70738591112426e-05
t__SGB4626,0.234103177950371,0.112427294324895,0.5389155146605571,0.34491767106047727,,4.86984622024737e-14
t__SGB72838,0.235931929343498,0.508260079294645,0.5389155146605571,0.49289540177827873,,0.0614219112545458
t__SGB4365,0.242819351767648,0.649288249678165,0.5389155146605571,0.008648961310119958,0.00864529788854606,3.69770022854157e-27
t__SGB63325,0.244555377424568,0.17609970403356,0.5389155146605571,0.03172577197236028,,0.014996321294154
t__SGB966,0.245623540231664,0.562641532940397,0.5389155146605571,0.048989646546180675,,0.0761687129104207
t__SGB17256,0.245744522213794,0.617290548725713,0.42674506961076214,0.7677552248839707,0.767459621438656,0.00109578152839907
t__SGB63369,0.253458529140981,0.0863498849970837,0.5389155146605571,0.13860880243702764,,0.0235555423800636
t__SGB15385,0.254633689378615,0.143500506932231,0.5389155146605571,0.6834238804196442,,2.57792355979404e-10
t__SGB15317,0.254633689378615,0.00886180049573026,0.323945499869104,0.0031637894341390734,0.00316290252975519,7.55519221699889e-08
t__SGB79883,0.254633689378615,0.0816610582077388,0.5389155146605571,0.0066645959190622175,,0.003102195016509
t__SGB4594,0.254633689378615,0.154362338899656,0.5389155146605571,0.22205205964101923,,1.80584465745571e-09
t__SGB4940,0.254775190652732,0.0284487736321748,0.5389155146605571,0.007949848857886568,0.0079408486515048,0.00129017760009611
t__SGB5117,0.254775190652732,0.0258125071566603,0.5389155146605571,0.2908493006316781,0.290795504114341,2.04197004970092e-19
t__SGB14874,0.254775190652732,0.397986816187487,0.5389155146605571,0.010100404201327406,0.0100962733740145,3.84348505155116e-06
t__SGB4348,0.263022420037059,0.55298201199233,0.5389155146605571,0.04783889309362906,0.0478288948822162,0.606844815241116
t__SGB6754,0.263494000374065,0.591654493762811,0.5389155146605571,0.6105070113002995,0.610451764354828,0.0487944478562238
t__SGB4670,0.263494000374065,0.818034279128425,0.5389155146605571,0.27920183363589823,,0.0327849614177937
t__SGB4119,0.263689218115512,0.841008813338839,0.5389155146605571,0.6556165245839286,,0.755630839709392
t__SGB14179,0.263689218115512,0.317726033140661,0.4846639906156276,0.41516206273974887,,0.347264969269438
t__SGB4774,0.263689218115512,0.191122709676251,0.5389155146605571,0.20291067957147643,,8.20570808910325e-07
t__SGB4290,0.263689218115512,0.617290548725713,0.5064183975722528,0.9663103189128667,0.966110404940609,7.01542414416547e-05
t__SGB1899,0.266440630628436,0.597951526558416,0.5389155146605571,0.9869767036886912,0.986645739402584,3.73171810599024e-15
t__SGB4778,0.269631098524536,0.591654493762811,0.486299428196877,0.7974866102808765,,0.00033142608337003
t__SGB3952,0.270759203343805,0.815478041126305,0.5389155146605571,0.9490386547748588,,0.453160140622068
t__SGB4532,0.272749509694959,0.26071939656756,0.5389155146605571,0.23594613870901623,0.235893744049216,0.00702605015106245
t__SGB4577,0.282082894556172,0.206838666295537,0.5389155146605571,0.2931333856897909,0.293133386767361,0.000721549469232847
t__SGB4715,0.282082894556172,0.596505405717183,0.5158890134751503,0.3535830151929296,,0.0748622739090142
t__SGB15447,0.282082894556172,0.917576606921021,0.5389155146605571,0.3546959345253768,,1.43387574650964e-06
t__SGB15265,0.291151450135559,0.261202776994391,0.5389155146605571,0.8508202615836041,0.85088263569717,5.02343206804346e-08
t__SGB5868,0.291151450135559,0.183642424510349,0.5389155146605571,0.913212513029532,0.913112924792245,1.6411399285044e-24
t__SGB4966,0.292935428928024,0.272100345095236,0.5389155146605571,0.03492055126467569,,0.00322519394966246
t__SGB3996,0.297508553890584,0.0496721608574804,0.5389155146605571,0.001056921114357096,,0.000960726540762193
t__SGB15121,0.301089886843578,0.599626733215702,0.5389155146605571,0.912679206196059,,0.00595438857481371
t__SGB14853,0.302886210413568,0.181154585970367,0.5389155146605571,0.9217442017604638,0.921546105132176,0.00472612331681118
t__SGB15395,0.305593380682198,0.498650105353818,0.4846639906156276,0.0008178179652785199,,0.00472612331681118
t__SGB6790,0.307937610589115,0.827497621142157,0.5389155146605571,0.39216401692222547,0.392079360606956,0.0759017552792303
t__SGB29328,0.309090140339011,0.387521611833726,0.5389155146605571,0.7155075522889228,,0.000584789345670289
t__SGB4665,0.318094388907624,0.591654493762811,0.5389155146605571,0.2022492797293068,,0.0244233365739325
t__SGB4040,0.319516089984513,0.544942868369127,0.5389155146605571,0.7080347078761584,,3.68578498322578e-05
t__SGB8130,0.322286716312261,0.622942023536037,0.5389155146605571,0.06906939351199401,,0.8355035004141
t__SGB15156,0.322629903093944,0.199688316517187,0.486299428196877,0.06279183705334747,,6.31110699575598e-06
t__SGB10068,0.330349479969369,0.00343169460595792,0.5448695826563937,9.772965130296446e-07,9.78701249103391e-07,0.0018115561014527
t__SGB17137_group,0.330349479969369,0.591654493762811,0.5389155146605571,0.23190353999223454,,0.000296730171743382
t__SGB5121,0.337680486581385,0.115138768482009,0.5389155146605571,0.09626097584780285,0.0962377482507918,2.3670115451024e-12
t__SGB4575,0.341805680395294,0.809873869645991,0.5389155146605571,0.7251390132243571,0.725084382368583,0.508455513117983
t__SGB6140,0.344899744600828,0.666192504440553,0.5389155146605571,0.9960491323041816,,0.0716107419781782
t__SGB14253,0.350398724147435,0.591654493762811,0.5389155146605571,0.6493692606733148,,2.8039760398954e-07
t__SGB15065,0.351092455523875,0.413699189653855,0.5389155146605571,0.4452708260157418,,1.39400648318881e-10
t__SGB8056,0.351142483416369,0.914813832006323,0.5389155146605571,0.07988943348948258,,0.000706256408048761
t__SGB19880,0.353730882127032,0.617290548725713,0.5389155146605571,0.7155075522889228,,0.000118548910437592
t__SGB15154,0.360973826531085,0.138007330848124,0.5389155146605571,0.3546959345253768,,0.0650067983684311
t__SGB14798,0.36511764086602,0.0350725009839985,0.5389155146605571,0.19222065490609858,,1.70063928652622e-07
t__SGB4894,0.373342068590449,0.61526272401101,0.5942460505914521,0.3027579465758339,,0.266940218184888
t__SGB4779,0.373342068590449,0.603003205804092,0.5389155146605571,0.5321577806312326,,0.0184234825593891
t__SGB4862,0.373342068590449,0.395998429577109,0.5389155146605571,0.20291067957147643,0.202986937649981,0.108080178755718
t__SGB4810,0.373342068590449,0.164310296096352,0.5389155146605571,0.004415906802674445,,0.000159882978565851
t__SGB1785,0.379158307466381,0.319299597965064,0.5389155146605571,0.11474084476577466,,0.667315438916037
t__SGB1965,0.379880165275342,0.591654493762811,0.5389155146605571,0.5321577806312326,0.530999246617307,0.925099839472829
t__SGB17132_group,0.379880165275342,0.771596198382931,0.5389155146605571,0.3263687216082176,,0.707648557388629
t__SGB5184,0.379880165275342,0.523412856996307,0.5389155146605571,0.3007332625371139,,0.00454912501423464
t__SGB4788,0.379880165275342,0.332915301982311,0.5389155146605571,0.21767689018516256,0.217573149307597,2.18740294819221e-06
t__SGB4993,0.381204449547536,0.512669964722327,0.5389155146605571,0.2168170783535742,0.216691964445535,0.0107433358119912
t__SGB49059,0.381204449547536,0.41982837454315,0.5389155146605571,0.9089500409834108,,6.01106581998768e-07
t__SGB15382,0.384821819948365,0.591654493762811,0.5389155146605571,0.21767689018516256,,0.752975750750619
t__SGB19882,0.384821819948365,0.591654493762811,0.5389155146605571,0.9780397989836144,,0.00127510498478203
t__SGB1814,0.386279995012557,0.0284036171076811,0.5389155146605571,0.04001390205204599,0.0399596527752755,0.0313759043576261
t__SGB7082,0.386279995012557,0.949257497394633,0.5389155146605571,0.1997869843506164,0.19973366088163,1.47347068956506e-05
t__SGB8007_group,0.387026320006196,0.0474040712000963,0.5389155146605571,9.8720606126812e-05,9.88091176854259e-05,0.0178460097268435
t__SGB15410,0.387782491717467,0.934036660042831,0.5389155146605571,0.5970200600346098,,0.605670110961047
t__SGB4706,0.389267652377689,0.597135894590253,0.5389155146605571,0.662530686225439,,0.00606671016775188
t__SGB10115,0.390934008198209,0.754028484993987,0.5389155146605571,0.5403377107817581,0.539954649254427,0.000257232499833907
t__SGB4909,0.390934008198209,0.827408258659451,0.5389155146605571,0.5989217231969356,0.597748591541284,0.042768361200153
t__SGB4782,0.390934008198209,0.617281286757023,0.5389155146605571,0.9939199375701986,,0.11113176344072
t__SGB9281,0.390934008198209,0.961237100008341,0.5389155146605571,0.22463195741786715,0.224578892954638,2.57945661072555e-08
t__SGB14854,0.390934008198209,0.22399578134309,0.5389155146605571,0.05839755398872773,,0.00259541319788331
t__SGB25431,0.390934008198209,0.672498937062725,0.5612488526458338,0.7155075522889228,,0.692244375192191
t__SGB17234,0.390934008198209,0.978505565090762,0.5415790196558964,0.9217442017604638,0.921546105132176,0.19655034712237
t__SGB7258,0.390934008198209,0.411657358567765,0.5389155146605571,0.709815291215856,,0.100216696047738
t__SGB6829,0.398279547252743,0.455903407500453,0.5389155146605571,0.004451130575386794,,0.157245731878016
t__SGB13983,0.398279547252743,0.745456631391813,0.5389155146605571,0.9780397989836144,,3.41386855338284e-05
t__SGB4760,0.398279547252743,0.306121220133652,0.5389155146605571,0.016674264281106268,0.0166608573022545,0.000141675629150847
t__SGB4964,0.398525080072477,0.591654493762811,0.5389155146605571,0.3546959345253768,,0.0232354506947191
t__SGB6178,0.398525080072477,0.800731025049728,0.5389155146605571,0.9057887629663502,,0.150721982416017
t__SGB3959,0.398525080072477,0.704984647087256,0.5389155146605571,0.6974770244483307,,0.904535616552473
t__SGB5077,0.407181491819961,0.591654493762811,0.5711487716722983,0.031145803803817654,0.0311365074591456,0.48688237410521
t__SGB1830,0.407181491819961,0.622142614211511,0.5389155146605571,0.005578414180381924,0.00557974478929441,0.409595773136112
t__SGB15119,0.407181491819961,0.0345657057785474,0.5416540495651572,0.5989217231969356,,3.75062254448319e-14
t__SGB49168,0.407181491819961,0.666607630006049,0.5389155146605571,0.6968639694552297,,5.71512276305504e-06
t__SGB8071,0.408960722189647,0.509600719883604,0.5389155146605571,0.186705246006415,0.186733670511911,0.183604465655177
t__SGB79840,0.408960722189647,0.150186496595896,0.5389155146605571,0.5148098702078223,,0.00659216370194291
t__SGB13981,0.411493042925801,0.818034279128425,0.5451531227103964,0.4824891598588932,,0.0703262158736736
t__SGB14974,0.414285525988242,0.597061866926295,0.5389155146605571,0.7018279361869185,,0.456907433957235
t__SGB15103,0.414285525988242,0.308389863877202,0.5389155146605571,0.5989217231969356,0.597748591541284,3.91932184524284e-07
t__SGB14125,0.415128353003473,0.114575035933544,0.5389155146605571,0.055692911789592285,,0.00810994920591801
t__SGB8095,0.415271677026173,0.93000141935049,0.5389155146605571,0.702808137801939,,0.350048575717177
t__SGB4621,0.418054250238339,0.551659467050233,0.5389155146605571,0.8730172430534057,,2.48784835355584e-17
t__SGB17168,0.423180487503777,0.984390335135067,0.5389155146605571,0.8187380803639541,,0.60945720651047
t__SGB14027,0.423180487503777,0.528937892822075,0.5389155146605571,0.5233786119719154,,0.00329322261219803
t__SGB3958,0.424282519453733,0.591654493762811,0.5389155146605571,0.7058894916749103,,1.50510956041552e-06
t__SGB9340,0.430197502326806,0.956800624978331,0.5389155146605571,0.8220878611068004,0.821980742183262,9.95868421252699e-07
t__SGB72336,0.438159641905866,0.614088090200809,0.5538481532797457,0.5989217231969356,,0.468227743220443
t__SGB4770,0.438800661216947,0.9018420160594,0.5800738584980306,0.606033845916045,,0.733379877358201
t__SGB1829,0.442436895219389,0.682877031843859,0.5389155146605571,0.0005442829090094587,0.000544108981906041,0.00589134969735291
t__SGB14250,0.44506143305446,0.1626538395701,0.5389155146605571,0.524600328421283,,1.77841648060835e-06
t__SGB15295,0.44506143305446,0.45441131855107,0.5389155146605571,0.8450664317184958,0.844996235787241,1.6706284964034e-07
t__SGB15067,0.44506143305446,0.196835149384863,0.5389155146605571,0.3259853290924721,,2.10484033755801e-05
t__SGB4746,0.445764043090396,0.774743826574203,0.5389155146605571,0.7751438369414775,,0.159765246460264
t__SGB14966,0.451041776326591,0.617290548725713,0.5456499103910265,0.8462745275511516,,0.747943058972909
t__SGB8180_group,0.451332588253534,0.591654493762811,0.5389155146605571,0.5989217231969356,,0.139840027730405
t__SGB82503,0.45386771735618,0.400692334068616,0.5389155146605571,0.09106778694383158,,0.0650067983684311
t__SGB8168,0.456234539254563,0.842769133978669,0.5389155146605571,0.5244266410309826,,0.48688237410521
t__SGB79822,0.456234539254563,0.0834712529659839,0.5389155146605571,0.003374944995756918,,0.425561337217064
t__SGB4727,0.456494175763947,0.119148259261117,0.5389155146605571,0.006056245008462976,,0.00273284580574263
t__SGB4809,0.460336533628861,0.94297202563756,0.5894618614029421,0.334186977078155,,2.15126187492331e-06
t__SGB9286,0.460336533628861,0.861886688742615,0.5389155146605571,0.23529939759681065,0.235347951599556,0.00789521936775376
t__SGB3922_group,0.460336533628861,0.617290548725713,0.8166808763459358,0.9304002578772782,,0.00822359715923673
t__SGB1957,0.460336533628861,0.830045476592669,0.5389155146605571,0.9276829173185003,,1.39057112875363e-05
t__SGB5051,0.461852376417803,0.512669964722327,0.5389155146605571,0.05119142487504913,,0.157245731878016
t__SGB16971_group,0.466021548805966,0.591654493762811,0.5389155146605571,0.04569869264653181,,0.820125686224756
t__SGB80143,0.466627566101356,0.774240035663085,0.5389155146605571,0.22748182336540035,,0.000991031585058858
t__SGB4588,0.471995863929071,0.617290548725713,0.5389155146605571,0.026557306609042774,0.0265573066090622,0.230879095943909
t__SGB15254,0.474440249477024,0.317726033140661,0.5389155146605571,0.6738298840855258,0.673128608176733,6.88366244306178e-06
t__SGB9272,0.474440249477024,0.689386201017678,0.5389155146605571,0.7773459247358155,,0.10842043932241
t__SGB4571,0.49380592940267,0.712573964450236,0.5732341056850939,0.7155075522889228,,0.879796353255508
t__SGB15145,0.49380592940267,0.709899750268153,0.5389155146605571,0.5085908134264747,,0.00836220551905022
t__SGB15015,0.495034133372243,0.591654493762811,0.5389155146605571,0.5474061650772699,,9.8427747640738e-09
t__SGB4262,0.497029066791769,0.0142681300573504,0.5389155146605571,0.024105793197422266,0.0240862872207069,3.20706630490555e-07
t__SGB4724,0.497029066791769,0.155076735697357,0.5491766952239177,0.3535830151929296,,0.00110214150914983
t__SGB4963,0.499328314973922,0.809390356401123,0.5448695826563937,0.7270531855363085,,0.011063889869322
t__SGB58520,0.511467498945142,0.736821832787196,0.541623843381775,0.9070563491925618,,0.836422363815699
t__SGB4804,0.515051729141128,0.587321294875072,0.7088028439069881,0.9240158196004055,,0.00970566384101625
t__SGB14824_group,0.515080491071046,0.180815568873482,0.5389155146605571,0.5989217231969356,,0.0229576767594103
t__SGB3991,0.515080491071046,0.583756590848179,0.5556424940999637,0.04280095153945899,,0.266934349711284
t__SGB6148,0.518985948992843,0.061332816910249,0.5939728874097907,0.01982464196720098,0.0198156675296162,0.000122885116818372
t__SGB4828,0.528087235085562,0.348617542162655,0.5389155146605571,0.9240158196004055,0.923487175581284,6.97223791845878e-11
t__SGB4648,0.533740626344605,0.968999550816434,0.5389155146605571,0.8783527730037626,,0.064673736196544
t__SGB16986,0.533740626344605,0.914410990771191,0.6333794386462334,0.943311261288369,,0.0060836408800661
t__SGB6767,0.537457419946887,0.766872313167057,0.8323168898082853,0.5321577806312326,,1.13396540865592e-12
t__SGB15383,0.539579328541779,0.744365130465927,0.5389155146605571,0.6738298840855258,,0.0771871065226669
t__SGB15229,0.541095426055843,0.591654493762811,0.541623843381775,0.9276829173185003,,6.70005087578566e-07
t__SGB17244_group,0.541095426055843,0.107825709443906,0.550334443112064,0.3160927966248929,0.315958669189939,7.05782259553448e-06
t__SGB6962,0.556152011234407,0.605938187515043,0.5645450398430119,0.007298156155265814,0.00729815642484895,2.8039760398954e-07
t__SGB15213,0.565477785299151,0.2376769279472,0.7015003911625025,0.6882002009575058,,1.82960460907733e-14
t__SGB4751,0.566676704189604,0.591654493762811,0.6535049359142704,0.1280880037295013,,0.108080178755718
t__SGB3965,0.566676704189604,0.591654493762811,0.5389155146605571,0.2431129611243904,,0.00691773819398378
t__SGB4960,0.566676704189604,0.195540755092262,0.6061637575951764,0.0007354281092699944,,0.011457574282875
